"variable","variable_id","job_number","year"
"hours_worked_week","E58118.00",18,1994
"hours_worked_week","E58119.00",19,1994
"hours_worked_week","E58120.00",20,1994
"hours_worked_week","E58121.00",21,1994
"hours_worked_week","E58122.00",22,1994
"hours_worked_week","E58123.00",23,1994
"hours_worked_week","E58124.00",24,1994
"hours_worked_week","E58125.00",25,1994
"hours_worked_week","E58126.00",26,1994
"hours_worked_week","E58127.00",27,1994
"hours_worked_week","E58128.00",28,1994
"hours_worked_week","E58129.00",29,1994
"hours_worked_week","E58130.00",30,1994
"hours_worked_week","E58131.00",31,1994
"hours_worked_week","E58132.00",32,1994
"hours_worked_week","E58133.00",33,1994
"hours_worked_week","E58134.00",34,1994
"hours_worked_week","E58135.00",35,1994
"hours_worked_week","E58136.00",36,1994
"hours_worked_week","E58137.00",37,1994
"hours_worked_week","E58138.00",38,1994
"hours_worked_week","E58139.00",39,1994
"hours_worked_week","E58201.00",1,1996
"hours_worked_week","E58202.00",2,1996
"hours_worked_week","E58203.00",3,1996
"hours_worked_week","E58204.00",4,1996
"hours_worked_week","E58205.00",5,1996
"hours_worked_week","E58206.00",6,1996
"hours_worked_week","E58207.00",7,1996
"hours_worked_week","E58208.00",8,1996
"hours_worked_week","E58209.00",9,1996
"hours_worked_week","E58210.00",10,1996
"hours_worked_week","E58211.00",11,1996
"hours_worked_week","E58212.00",12,1996
"hours_worked_week","E58213.00",13,1996
"hours_worked_week","E58214.00",14,1996
"hours_worked_week","E58215.00",15,1996
"hours_worked_week","E58216.00",16,1996
"hours_worked_week","E58217.00",17,1996
"hours_worked_week","E58218.00",18,1996
"hours_worked_week","E58219.00",19,1996
"hours_worked_week","E58220.00",20,1996
"hours_worked_week","E58221.00",21,1996
"hours_worked_week","E58222.00",22,1996
"hours_worked_week","E58223.00",23,1996
"hours_worked_week","E58224.00",24,1996
"hours_worked_week","E58225.00",25,1996
"hours_worked_week","E58226.00",26,1996
"hours_worked_week","E58227.00",27,1996
"hours_worked_week","E58228.00",28,1996
"hours_worked_week","E58229.00",29,1996
"hours_worked_week","E58230.00",30,1996
"hours_worked_week","E58231.00",31,1996
"hours_worked_week","E58232.00",32,1996
"hours_worked_week","E58233.00",33,1996
"hours_worked_week","E58234.00",34,1996
"hours_worked_week","E58235.00",35,1996
"hours_worked_week","E58236.00",36,1996
"hours_worked_week","E58237.00",37,1996
"hours_worked_week","E58238.00",38,1996
"hours_worked_week","E58239.00",40,1996
"hours_worked_week","E58301.00",1,1998
"hours_worked_week","E58302.00",2,1998
"hours_worked_week","E58303.00",3,1998
"hours_worked_week","E58304.00",4,1998
"hours_worked_week","E58305.00",5,1998
"hours_worked_week","E58306.00",6,1998
"hours_worked_week","E58307.00",7,1998
"hours_worked_week","E58308.00",8,1998
"hours_worked_week","E58309.00",9,1998
"hours_worked_week","E58310.00",10,1998
"hours_worked_week","E58311.00",11,1998
"hours_worked_week","E58312.00",12,1998
"hours_worked_week","E58313.00",13,1998
"hours_worked_week","E58314.00",14,1998
"hours_worked_week","E58315.00",15,1998
"hours_worked_week","E58316.00",16,1998
"hours_worked_week","E58317.00",17,1998
"hours_worked_week","E58318.00",18,1998
"hours_worked_week","E58319.00",19,1998
"hours_worked_week","E58320.00",20,1998
"hours_worked_week","E58321.00",21,1998
"hours_worked_week","E58322.00",22,1998
"hours_worked_week","E58323.00",23,1998
"hours_worked_week","E58324.00",24,1998
"hours_worked_week","E58325.00",25,1998
"hours_worked_week","E58326.00",26,1998
"hours_worked_week","E58327.00",27,1998
"hours_worked_week","E58328.00",28,1998
"hours_worked_week","E58329.00",29,1998
"hours_worked_week","E58330.00",30,1998
"hours_worked_week","E58331.00",31,1998
"hours_worked_week","E58332.00",32,1998
"hours_worked_week","E58333.00",33,1998
"hours_worked_week","E58334.00",34,1998
"hours_worked_week","E58335.00",35,1998
"hours_worked_week","E58336.00",36,1998
"hours_worked_week","E58337.00",37,1998
"hours_worked_week","E58338.00",38,1998
"hours_worked_week","E58339.00",39,1998
"hours_worked_week","E58340.00",40,1998
"hours_worked_week","E58341.00",41,1998
"hours_worked_week","E58342.00",42,1998
"hours_worked_week","E58343.00",45,1998
"hours_worked_week","E58401.00",1,2000
"hours_worked_week","E58402.00",2,2000
"hours_worked_week","E58403.00",3,2000
"hours_worked_week","E58404.00",4,2000
"hours_worked_week","E58405.00",5,2000
"hours_worked_week","E58406.00",6,2000
"hours_worked_week","E58407.00",7,2000
"hours_worked_week","E58408.00",8,2000
"hours_worked_week","E58409.00",9,2000
"hours_worked_week","E58410.00",10,2000
"hours_worked_week","E58411.00",11,2000
"hours_worked_week","E58412.00",12,2000
"hours_worked_week","E58413.00",13,2000
"hours_worked_week","E58414.00",14,2000
"hours_worked_week","E58415.00",15,2000
"hours_worked_week","E58416.00",16,2000
"hours_worked_week","E58417.00",17,2000
"hours_worked_week","E58418.00",18,2000
"hours_worked_week","E58419.00",19,2000
"hours_worked_week","E58420.00",20,2000
"hours_worked_week","E58421.00",21,2000
"hours_worked_week","E58422.00",22,2000
"hours_worked_week","E58423.00",23,2000
"hours_worked_week","E58424.00",24,2000
"hours_worked_week","E58425.00",25,2000
"hours_worked_week","E58426.00",26,2000
"hours_worked_week","E58427.00",27,2000
"hours_worked_week","E58428.00",28,2000
"hours_worked_week","E58429.00",29,2000
"hours_worked_week","E58430.00",30,2000
"hours_worked_week","E58431.00",31,2000
"hours_worked_week","E58432.00",32,2000
"hours_worked_week","E58433.00",33,2000
"hours_worked_week","E58434.00",34,2000
"hours_worked_week","E58435.00",35,2000
"hours_worked_week","E58436.00",36,2000
"hours_worked_week","E58437.00",37,2000
"hours_worked_week","E58438.00",38,2000
"hours_worked_week","E58439.00",39,2000
"hours_worked_week","E58440.00",40,2000
"hours_worked_week","E58441.00",41,2000
"hours_worked_week","E58442.00",42,2000
"hours_worked_week","E58443.00",43,2000
"hours_worked_week","E58444.00",44,2000
"hours_worked_week","E58445.00",46,2000
"hours_worked_week","E58446.00",47,2000
"hours_worked_week","E58447.00",48,2000
"hours_worked_week","E58501.00",1,2002
"hours_worked_week","E58502.00",2,2002
"hours_worked_week","E58503.00",3,2002
"hours_worked_week","E58504.00",4,2002
"hours_worked_week","E58505.00",5,2002
"hours_worked_week","E58506.00",6,2002
"hours_worked_week","E58507.00",7,2002
"hours_worked_week","E58508.00",8,2002
"hours_worked_week","E58509.00",9,2002
"hours_worked_week","E58510.00",10,2002
"hours_worked_week","E58511.00",11,2002
"hours_worked_week","E58512.00",12,2002
"hours_worked_week","E58513.00",13,2002
"hours_worked_week","E58514.00",14,2002
"hours_worked_week","E58515.00",15,2002
"hours_worked_week","E58516.00",16,2002
"hours_worked_week","E58517.00",17,2002
"hours_worked_week","E58518.00",18,2002
"hours_worked_week","E58519.00",19,2002
"hours_worked_week","E58520.00",20,2002
"hours_worked_week","E58521.00",21,2002
"hours_worked_week","E58522.00",22,2002
"hours_worked_week","E58523.00",23,2002
"hours_worked_week","E58524.00",24,2002
"hours_worked_week","E58525.00",25,2002
"hours_worked_week","E58526.00",26,2002
"hours_worked_week","E58527.00",27,2002
"hours_worked_week","E58528.00",28,2002
"hours_worked_week","E58529.00",29,2002
"hours_worked_week","E58530.00",30,2002
"hours_worked_week","E58531.00",31,2002
"hours_worked_week","E58532.00",32,2002
"hours_worked_week","E58533.00",33,2002
"hours_worked_week","E58534.00",34,2002
"hours_worked_week","E58535.00",35,2002
"hours_worked_week","E58536.00",36,2002
"hours_worked_week","E58537.00",37,2002
"hours_worked_week","E58538.00",38,2002
"hours_worked_week","E58539.00",39,2002
"hours_worked_week","E58540.00",40,2002
"hours_worked_week","E58541.00",41,2002
"hours_worked_week","E58542.00",42,2002
"hours_worked_week","E58543.00",48,2002
"hours_worked_week","E58544.00",49,2002
"hours_worked_week","E58545.00",50,2002
"hours_worked_week","E58546.00",51,2002
"hours_worked_week","E58547.00",52,2002
"hours_worked_week","E58548.00",53,2002
"hours_worked_week","E58549.00",54,2002
"hours_worked_week","E58601.00",1,2004
"hours_worked_week","E58602.00",2,2004
"hours_worked_week","E58603.00",3,2004
"hours_worked_week","E58604.00",4,2004
"hours_worked_week","E58605.00",5,2004
"hours_worked_week","E58606.00",6,2004
"hours_worked_week","E58607.00",7,2004
"hours_worked_week","E58608.00",8,2004
"hours_worked_week","E58609.00",9,2004
"hours_worked_week","E58610.00",10,2004
"hours_worked_week","E58611.00",11,2004
"hours_worked_week","E58612.00",12,2004
"hours_worked_week","E58613.00",13,2004
"hours_worked_week","E58614.00",14,2004
"hours_worked_week","E58615.00",15,2004
"hours_worked_week","E58616.00",16,2004
"hours_worked_week","E58617.00",17,2004
"hours_worked_week","E58618.00",18,2004
"hours_worked_week","E58619.00",19,2004
"hours_worked_week","E58620.00",20,2004
"hours_worked_week","E58621.00",21,2004
"hours_worked_week","E58622.00",22,2004
"hours_worked_week","E58623.00",23,2004
"hours_worked_week","E58624.00",24,2004
"hours_worked_week","E58625.00",25,2004
"hours_worked_week","E58626.00",26,2004
"hours_worked_week","E58627.00",27,2004
"hours_worked_week","E58628.00",28,2004
"hours_worked_week","E58629.00",29,2004
"hours_worked_week","E58630.00",30,2004
"hours_worked_week","E58631.00",31,2004
"hours_worked_week","E58632.00",32,2004
"hours_worked_week","E58633.00",33,2004
"hours_worked_week","E58634.00",34,2004
"hours_worked_week","E58635.00",35,2004
"hours_worked_week","E58636.00",36,2004
"hours_worked_week","E58637.00",37,2004
"hours_worked_week","E58638.00",38,2004
"hours_worked_week","E58639.00",39,2004
"hours_worked_week","E58640.00",40,2004
"hours_worked_week","E58641.00",41,2004
"hours_worked_week","E58642.00",42,2004
"hours_worked_week","E58643.00",43,2004
"hours_worked_week","E58644.00",44,2004
"hours_worked_week","E58645.00",45,2004
"hours_worked_week","E58646.00",51,2004
"hours_worked_week","E58647.00",52,2004
"hours_worked_week","E58648.00",53,2004
"hours_worked_week","E58649.00",54,2004
"hours_worked_week","E58701.00",1,2006
"hours_worked_week","E58702.00",2,2006
"hours_worked_week","E58703.00",3,2006
"hours_worked_week","E58704.00",4,2006
"hours_worked_week","E58705.00",5,2006
"hours_worked_week","E58706.00",6,2006
"hours_worked_week","E58707.00",7,2006
"hours_worked_week","E58708.00",8,2006
"hours_worked_week","E58709.00",9,2006
"hours_worked_week","E58710.00",10,2006
"hours_worked_week","E58711.00",11,2006
"hours_worked_week","E58712.00",12,2006
"hours_worked_week","E58713.00",13,2006
"hours_worked_week","E58714.00",14,2006
"hours_worked_week","E58715.00",15,2006
"hours_worked_week","E58716.00",16,2006
"hours_worked_week","E58717.00",17,2006
"hours_worked_week","E58718.00",18,2006
"hours_worked_week","E58719.00",19,2006
"hours_worked_week","E58720.00",20,2006
"hours_worked_week","E58721.00",21,2006
"hours_worked_week","E58722.00",22,2006
"hours_worked_week","E58723.00",23,2006
"hours_worked_week","E58724.00",24,2006
"hours_worked_week","E58725.00",25,2006
"hours_worked_week","E58726.00",26,2006
"hours_worked_week","E58727.00",27,2006
"hours_worked_week","E58728.00",28,2006
"hours_worked_week","E58729.00",29,2006
"hours_worked_week","E58730.00",30,2006
"hours_worked_week","E58731.00",31,2006
"hours_worked_week","E58732.00",32,2006
"hours_worked_week","E58733.00",33,2006
"hours_worked_week","E58734.00",34,2006
"hours_worked_week","E58735.00",35,2006
"hours_worked_week","E58736.00",36,2006
"hours_worked_week","E58737.00",37,2006
"hours_worked_week","E58738.00",38,2006
"hours_worked_week","E58739.00",39,2006
"hours_worked_week","E58740.00",40,2006
"hours_worked_week","E58741.00",41,2006
"hours_worked_week","E58742.00",42,2006
"hours_worked_week","E58743.00",43,2006
"hours_worked_week","E58744.00",44,2006
"hours_worked_week","E58745.00",45,2006
"hours_worked_week","E58746.00",46,2006
"hours_worked_week","E58747.00",47,2006
"hours_worked_week","E58748.00",48,2006
